product_id,product_name,category,brand,cutoff_month,target_start_month,target_end_month,future_3m_revenue,future_3m_quantity,future_revenue_rank,high_future_performance,hist_total_quantity,hist_total_revenue,hist_mean_monthly_quantity,hist_demand_cv,hist_sales_frequency,price,mrp,margin_percentage,discount_rate,shelf_life_days,best_model,classification_threshold,predicted_high_performance,probability_high_performance
186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",2024-05,2024-06,2024-08,5272.799999999999,6,43.0,1,30,26363.999999999996,2.142857142857143,1.1262220333380397,0.6428571428571429,878.8,1352.0,35.0,0.35000000000000003,365,Random Forest Balanced,0.5399999999999998,1,0.8214912535795736
366066,Soap,Personal Care,Mandal LLC,2024-06,2024-07,2024-09,7348.64,8,16.0,1,25,22964.500000000004,1.6666666666666667,1.1928357568656058,0.5333333333333333,918.58,1413.2,35.0,0.35,365,Random Forest Balanced,0.5399999999999998,1,0.8196352437647157
366066,Soap,Personal Care,Mandal LLC,2024-05,2024-06,2024-08,4592.900000000001,5,53.0,1,22,20208.760000000002,1.5714285714285714,1.2900913395320754,0.5,918.58,1413.2,35.0,0.35,365,Random Forest Balanced,0.5399999999999998,1,0.8136382341672885
186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",2024-06,2024-07,2024-09,4394.0,5,57.0,1,32,28121.6,2.1333333333333333,1.0902367043117616,0.6666666666666666,878.8,1352.0,35.0,0.35000000000000003,365,Random Forest Balanced,0.5399999999999998,1,0.8071508207022314
305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,2024-05,2024-06,2024-08,12739.87,13,3.0,1,26,25479.74,1.8571428571428572,1.0945306158363894,0.6428571428571429,979.99,1633.32,40.0,0.4000012244997918,180,Random Forest Balanced,0.5399999999999998,1,0.8052123219098642
327290,Sugar,Grocery & Staples,Nadkarni Inc,2024-05,2024-06,2024-08,4311.4,5,61.0,1,19,16383.32,1.3571428571428572,1.0261860189938865,0.5714285714285714,862.28,1014.45,15.0,0.15000246438957077,365,Random Forest Balanced,0.5399999999999998,1,0.794950188400485
455083,Butter,Dairy & Breakfast,Dutta Inc,2024-05,2024-06,2024-08,5754.0599999999995,6,37.0,1,21,20139.21,1.5,0.9696241231378991,0.5714285714285714,959.01,1198.76,20.0,0.19999833160932964,7,Random Forest Balanced,0.5399999999999998,1,0.7912427252579817
349294,Onions,Fruits & Vegetables,Ganesan Ltd,2024-07,2024-08,2024-10,9347.5,10,8.0,1,34,31781.5,2.125,1.098599296934471,0.625,934.75,1246.33,25.0,0.249997994110709,3,Random Forest Balanced,0.5399999999999998,1,0.7895974743875793
673058,Cough Syrup,Pharmacy,Balan-Madan,2024-05,2024-06,2024-08,8423.36,11,8.0,1,40,30630.399999999998,2.857142857142857,1.1140708443154979,0.7142857142857143,765.76,957.2,20.0,0.20000000000000004,365,Random Forest Balanced,0.5399999999999998,1,0.785828735067533
366066,Soap,Personal Care,Mandal LLC,2024-07,2024-08,2024-10,6430.06,7,26.0,1,27,24801.660000000003,1.6875,1.1392326089772493,0.5625,918.58,1413.2,35.0,0.35,365,Random Forest Balanced,0.5399999999999998,1,0.7828351323916476
112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",2024-05,2024-06,2024-08,7023.84,8,19.0,1,30,26339.4,2.142857142857143,1.0001709255631661,0.6428571428571429,877.98,1350.74,35.0,0.3500007403349275,365,Random Forest Balanced,0.5399999999999998,1,0.7765280653465
679284,Cough Syrup,Pharmacy,Pant LLC,2024-05,2024-06,2024-08,6145.23,7,32.0,1,31,27214.59,2.2142857142857144,0.7957101020832096,0.7142857142857143,877.89,1097.36,20.0,0.19999817744404746,365,Random Forest Balanced,0.5399999999999998,1,0.7759630342297656
478531,Carrots,Fruits & Vegetables,Uppal Group,2024-06,2024-07,2024-09,8254.6,10,10.0,1,39,32192.940000000002,2.6,1.1969953931655333,0.6,825.46,1100.61,25.0,0.24999772853235921,3,Random Forest Balanced,0.5399999999999998,1,0.7751427304889921
63769,Lotion,Personal Care,Dalal-Shan,2024-05,2024-06,2024-08,7024.56,8,18.0,1,28,24585.960000000003,2.0,1.0377490433255416,0.5714285714285714,878.07,1350.88,35.0,0.3500014805164041,365,Random Forest Balanced,0.5399999999999998,1,0.7721552308615321
349294,Onions,Fruits & Vegetables,Ganesan Ltd,2024-06,2024-07,2024-09,6543.25,7,22.0,1,34,31781.5,2.2666666666666666,1.0342025376003683,0.6666666666666666,934.75,1246.33,25.0,0.249997994110709,3,Random Forest Balanced,0.5399999999999998,1,0.7710258494543474
123983,Cough Syrup,Pharmacy,Kurian-Chhabra,2024-07,2024-08,2024-10,3928.35,5,66.0,1,49,38497.83,3.0625,1.3086709830107264,0.6875,785.67,982.09,20.0,0.20000203647323572,365,Random Forest Balanced,0.5399999999999998,1,0.7708303729903903
63769,Lotion,Personal Care,Dalal-Shan,2024-06,2024-07,2024-09,6146.490000000001,7,27.0,1,31,27220.170000000002,2.066666666666667,0.9757731265970432,0.6,878.07,1350.88,35.0,0.3500014805164041,365,Random Forest Balanced,0.5399999999999998,1,0.7692456998234632
264803,Vitamins,Pharmacy,Gole-Doshi,2024-05,2024-06,2024-08,5975.88,6,35.0,1,38,37847.24,2.7142857142857144,1.0261860189938865,0.7857142857142857,995.98,1244.97,20.0,0.1999967870711744,365,Random Forest Balanced,0.5399999999999998,1,0.7670740109095193
707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",2024-05,2024-06,2024-08,4925.4,6,47.0,1,33,27089.7,2.357142857142857,0.920595426017873,0.6428571428571429,820.9,1262.92,35.0,0.3499984163684161,365,Random Forest Balanced,0.5399999999999998,1,0.7665157442825526
799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,2024-07,2024-08,2024-10,6458.48,7,25.0,1,25,23066.0,1.5625,1.235907224134023,0.5625,922.64,1153.3,20.0,0.19999999999999998,7,Random Forest Balanced,0.5399999999999998,1,0.7576692635977987
478531,Carrots,Fruits & Vegetables,Uppal Group,2024-05,2024-06,2024-08,8254.6,10,10.0,1,36,29716.56,2.5714285714285716,1.2551886613169252,0.5714285714285714,825.46,1100.61,25.0,0.24999772853235921,3,Random Forest Balanced,0.5399999999999998,1,0.7576157997450398
222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,2024-05,2024-06,2024-08,4346.1,5,59.0,1,31,26945.82,2.2142857142857144,1.7098880903959006,0.5,869.22,1158.96,25.0,0.25,3,Random Forest Balanced,0.5399999999999998,1,0.7573054593835529
444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",2024-07,2024-08,2024-10,4935.78,6,49.0,1,41,33727.83,2.5625,0.8426467466025047,0.6875,822.63,1028.29,20.0,0.20000194497661164,365,Random Forest Balanced,0.5399999999999998,1,0.7563433545721652
871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",2024-05,2024-06,2024-08,6962.32,8,20.0,1,21,18276.09,1.5,1.4020741655889555,0.42857142857142855,870.29,1160.39,25.0,0.2500021544480736,3,Random Forest Balanced,0.5399999999999998,1,0.7534677523868559
112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",2024-06,2024-07,2024-09,13169.7,15,1.0,1,32,28095.36,2.1333333333333333,0.9682458365518541,0.6666666666666666,877.98,1350.74,35.0,0.3500007403349275,365,Random Forest Balanced,0.5399999999999998,1,0.7503558184633468
602241,Nuts,Snacks & Munchies,Bahl-Pau,2024-07,2024-08,2024-10,5859.299999999999,6,32.0,1,32,31249.6,2.0,0.9309493362512629,0.75,976.55,1502.38,35.0,0.34999800316830637,90,Random Forest Balanced,0.5399999999999998,1,0.7498533050910949
222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,2024-06,2024-07,2024-09,6084.54,7,28.0,1,32,27815.04,2.1333333333333333,1.7165164058139881,0.5333333333333333,869.22,1158.96,25.0,0.25,3,Random Forest Balanced,0.5399999999999998,1,0.7469797033848088
18035,Dish Soap,Household Care,Ramesh Inc,2024-07,2024-08,2024-10,7751.52,8,15.0,1,40,38757.600000000006,2.5,1.083205120618128,0.625,968.94,1291.92,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.7447510154479026
478531,Carrots,Fruits & Vegetables,Uppal Group,2024-07,2024-08,2024-10,4952.76,6,48.0,1,43,35494.78,2.6875,1.1263115064309068,0.625,825.46,1100.61,25.0,0.24999772853235921,3,Random Forest Balanced,0.5399999999999998,1,0.7437352518452568
18035,Dish Soap,Household Care,Ramesh Inc,2024-06,2024-07,2024-09,3875.76,4,66.0,1,38,36819.72,2.533333333333333,1.1051288855067185,0.6,968.94,1291.92,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.7425165091800111
853932,Baby Wipes,Baby Care,Ranganathan-Peri,2024-07,2024-08,2024-10,5647.14,6,37.0,1,35,32941.65,2.1875,0.9326722634561447,0.6875,941.19,1344.56,30.0,0.3000014874754566,365,Random Forest Balanced,0.5399999999999998,1,0.7408055860500627
305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,2024-06,2024-07,2024-09,10779.89,11,4.0,1,32,31359.68,2.1333333333333333,1.046158470138658,0.6666666666666666,979.99,1633.32,40.0,0.4000012244997918,180,Random Forest Balanced,0.5399999999999998,1,0.7386513186337845
171602,Cola,Cold Drinks & Juices,Pal-Sehgal,2024-06,2024-07,2024-09,6184.08,7,26.0,1,24,21202.56,1.6,1.102958683334447,0.5333333333333333,883.44,1262.06,30.0,0.300001584710711,180,Random Forest Balanced,0.5399999999999998,1,0.7384095267605327
264803,Vitamins,Pharmacy,Gole-Doshi,2024-06,2024-07,2024-09,9959.8,10,5.0,1,39,38843.22,2.6,1.0462669622104186,0.8,995.98,1244.97,20.0,0.1999967870711744,365,Random Forest Balanced,0.5399999999999998,1,0.7377946072236815
491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,2024-06,2024-07,2024-09,7787.52,8,11.0,1,18,17521.920000000002,1.2,1.9970215917949505,0.3333333333333333,973.44,1622.4,40.0,0.4,180,Random Forest Balanced,0.5399999999999998,1,0.7342066261953235
153019,Onions,Fruits & Vegetables,Aurora LLC,2024-07,2024-08,2024-10,6635.65,7,22.0,1,32,30334.400000000005,2.0,1.591644851508443,0.5,947.95,1263.93,25.0,0.24999802204235994,3,Random Forest Balanced,0.5399999999999998,1,0.7317248985531275
871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",2024-07,2024-08,2024-10,5221.74,6,44.0,1,28,24368.12,1.75,1.2946777499402995,0.5,870.29,1160.39,25.0,0.2500021544480736,3,Random Forest Balanced,0.5399999999999998,1,0.7307437495114882
327290,Sugar,Grocery & Staples,Nadkarni Inc,2024-06,2024-07,2024-09,4311.4,5,58.0,1,22,18970.16,1.4666666666666666,0.959633932566814,0.6,862.28,1014.45,15.0,0.15000246438957077,365,Random Forest Balanced,0.5399999999999998,1,0.7289564402079899
491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,2024-05,2024-06,2024-08,15575.04,16,1.0,1,9,8760.960000000001,0.6428571428571429,1.6828276298863267,0.2857142857142857,973.44,1622.4,40.0,0.4,180,Random Forest Balanced,0.5399999999999998,1,0.7278196390705073
365133,Dish Soap,Household Care,Hans Inc,2024-05,2024-06,2024-08,6408.150000000001,7,26.0,1,21,19224.45,1.5,1.1911353486499419,0.5714285714285714,915.45,1220.6,25.0,0.24999999999999992,365,Random Forest Balanced,0.5399999999999998,1,0.7264047422430557
194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,2024-06,2024-07,2024-09,4561.45,5,53.0,1,31,28280.989999999998,2.066666666666667,1.3863999964659128,0.6666666666666666,912.29,1303.27,30.0,0.2999992326992872,180,Random Forest Balanced,0.5399999999999998,1,0.7257666565690744
171602,Cola,Cold Drinks & Juices,Pal-Sehgal,2024-05,2024-06,2024-08,6184.08,7,31.0,1,24,21202.56,1.7142857142857142,1.0341394704992382,0.5714285714285714,883.44,1262.06,30.0,0.300001584710711,180,Random Forest Balanced,0.5399999999999998,1,0.7241061885569574
378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,2024-05,2024-06,2024-08,7051.359999999999,8,17.0,1,19,16746.98,1.3571428571428572,1.2127246365553255,0.5714285714285714,881.42,1259.17,30.0,0.2999992058260601,180,Random Forest Balanced,0.5399999999999998,1,0.7225941010246159
739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",2024-06,2024-07,2024-09,5967.36,6,32.0,1,40,39782.399999999994,2.6666666666666665,0.8582582029069941,0.7333333333333333,994.56,1326.08,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.7214985962233572
799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,2024-06,2024-07,2024-09,7381.12,8,15.0,1,24,22143.36,1.6,1.245527713747986,0.5333333333333333,922.64,1153.3,20.0,0.19999999999999998,7,Random Forest Balanced,0.5399999999999998,1,0.7187800733975986
432617,Baby Wipes,Baby Care,Dora-Pillai,2024-05,2024-06,2024-08,6042.26,7,34.0,1,31,26758.579999999998,2.2142857142857144,0.9403058747435983,0.7142857142857143,863.18,1233.11,30.0,0.2999975671270203,365,Random Forest Balanced,0.5399999999999998,1,0.7182907917646826
120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,2024-06,2024-07,2024-09,5580.24,8,36.0,1,41,28598.73,2.7333333333333334,1.029851049583898,0.6666666666666666,697.53,820.62,15.0,0.14999634422753533,365,Random Forest Balanced,0.5399999999999998,1,0.7169011665266839
679284,Cough Syrup,Pharmacy,Pant LLC,2024-07,2024-08,2024-10,6145.23,7,29.0,1,34,29848.260000000002,2.125,0.8218470210151991,0.6875,877.89,1097.36,20.0,0.19999817744404746,365,Random Forest Balanced,0.5399999999999998,1,0.7164907036140431
264803,Vitamins,Pharmacy,Gole-Doshi,2024-07,2024-08,2024-10,9959.8,10,7.0,1,42,41831.16,2.625,1.0018878627339365,0.8125,995.98,1244.97,20.0,0.1999967870711744,365,Random Forest Balanced,0.5399999999999998,1,0.7155712828790364
378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,2024-06,2024-07,2024-09,7051.359999999999,8,17.0,1,19,16746.98,1.2666666666666666,1.2822800725303305,0.5333333333333333,881.42,1259.17,30.0,0.2999992058260601,180,Random Forest Balanced,0.5399999999999998,1,0.7139503302156504
942001,Cat Food,Pet Care,Acharya Ltd,2024-07,2024-08,2024-10,4029.2999999999997,6,63.0,1,40,26862.0,2.5,1.0733126291998991,0.625,671.55,1033.15,35.0,0.3499975802158449,365,Random Forest Balanced,0.5399999999999998,1,0.7122877415352694
799952,Cheese,Dairy & Breakfast,Padmanabhan-Virk,2024-05,2024-06,2024-08,6458.48,7,25.0,1,23,21220.72,1.6428571428571428,1.2544525903514971,0.5,922.64,1153.3,20.0,0.19999999999999998,7,Random Forest Balanced,0.5399999999999998,1,0.7122684091556061
883013,Eggs,Dairy & Breakfast,Chahal Group,2024-05,2024-06,2024-08,6929.16,7,21.0,1,34,33655.92,2.4285714285714284,0.8189920251039832,0.7857142857142857,989.88,1237.35,20.0,0.19999999999999996,7,Random Forest Balanced,0.5399999999999998,1,0.7083319191026785
661577,Cat Food,Pet Care,Majumdar PLC,2024-05,2024-06,2024-08,5046.650000000001,7,44.0,1,30,21628.500000000004,2.142857142857143,0.8359446266370871,0.7142857142857143,720.95,1109.15,35.0,0.34999774602172834,365,Random Forest Balanced,0.5399999999999998,1,0.7058128784656239
137909,Cough Syrup,Pharmacy,Dalal PLC,2024-06,2024-07,2024-09,5185.799999999999,6,40.0,1,23,19878.899999999998,1.5333333333333334,1.277677646134506,0.4666666666666667,864.3,1080.37,20.0,0.19999629756472315,365,Random Forest Balanced,0.5399999999999998,1,0.7057056790019715
336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",2024-06,2024-07,2024-09,5621.88,6,35.0,1,30,28109.399999999998,2.0,1.3758114488755875,0.5333333333333333,936.98,1249.31,25.0,0.2500020011046097,365,Random Forest Balanced,0.5399999999999998,1,0.7038470699117515
63769,Lotion,Personal Care,Dalal-Shan,2024-07,2024-08,2024-10,4390.35,5,55.0,1,33,28976.31,2.0625,0.9446253810368048,0.625,878.07,1350.88,35.0,0.3500014805164041,365,Random Forest Balanced,0.5399999999999998,1,0.7036349903725606
739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",2024-07,2024-08,2024-10,5967.36,6,31.0,1,42,41771.52,2.625,0.8447069648031791,0.75,994.56,1326.08,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.702781525160311
673058,Cough Syrup,Pharmacy,Balan-Madan,2024-06,2024-07,2024-09,9189.119999999999,12,8.0,1,44,33693.439999999995,2.933333333333333,1.050489007397754,0.7333333333333333,765.76,957.2,20.0,0.20000000000000004,365,Random Forest Balanced,0.5399999999999998,1,0.7019953318048469
146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",2024-05,2024-06,2024-08,8655.35,11,7.0,1,26,20458.100000000002,1.8571428571428572,0.9411446753578769,0.6428571428571429,786.85,983.56,20.0,0.1999979665704176,7,Random Forest Balanced,0.5399999999999998,1,0.6958738094162551
491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,2024-07,2024-08,2024-10,4867.200000000001,5,51.0,1,21,20442.24,1.3125,1.7969487870584007,0.375,973.44,1622.4,40.0,0.4,180,Random Forest Balanced,0.5399999999999998,1,0.6953017971966213
51036,Baby Food,Baby Care,Karnik PLC,2024-05,2024-06,2024-08,5589.66,6,40.0,1,56,52170.16,4.0,0.9040507133494736,0.7857142857142857,931.61,1330.87,30.0,0.29999924861181027,365,Random Forest Balanced,0.5399999999999998,1,0.6923727895945421
146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",2024-06,2024-07,2024-09,6294.8,8,25.0,1,29,22818.65,1.9333333333333333,0.8844388258613561,0.6666666666666666,786.85,983.56,20.0,0.1999979665704176,7,Random Forest Balanced,0.5399999999999998,1,0.691944683107605
327290,Sugar,Grocery & Staples,Nadkarni Inc,2024-07,2024-08,2024-10,5173.68,6,45.0,1,24,20694.72,1.5,0.9108400680852976,0.625,862.28,1014.45,15.0,0.15000246438957077,365,Random Forest Balanced,0.5399999999999998,1,0.6909511052602
707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",2024-06,2024-07,2024-09,6567.2,8,21.0,1,34,27910.6,2.2666666666666666,0.9353813182752524,0.6666666666666666,820.9,1262.92,35.0,0.3499984163684161,365,Random Forest Balanced,0.5399999999999998,1,0.6904771444548978
470449,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,2024-07,2024-08,2024-10,4138.85,5,61.0,1,17,14072.09,1.0625,1.4769275130800201,0.4375,827.77,1379.62,40.0,0.40000144967454804,180,Random Forest Balanced,0.5399999999999998,1,0.6893256278652402
552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",2024-07,2024-08,2024-10,5328.96,6,40.0,1,23,20427.68,1.4375,1.1905953671555989,0.5,888.16,1184.21,25.0,0.24999788888795066,3,Random Forest Balanced,0.5399999999999998,1,0.6864119995581773
137909,Cough Syrup,Pharmacy,Dalal PLC,2024-05,2024-06,2024-08,4321.5,5,60.0,1,23,19878.899999999998,1.6428571428571428,1.2081589723087849,0.5,864.3,1080.37,20.0,0.19999629756472315,365,Random Forest Balanced,0.5399999999999998,1,0.6837332501885076
256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",2024-05,2024-06,2024-08,4532.7,5,56.0,1,29,26289.66,2.0714285714285716,1.578171319650726,0.5,906.54,1394.68,35.0,0.3500014340207073,365,Random Forest Balanced,0.5399999999999998,1,0.6834043329024537
34186,Mangoes,Fruits & Vegetables,Mandal-Kar,2024-05,2024-06,2024-08,13884.75,15,2.0,1,41,37951.65,2.9285714285714284,1.032798512799569,0.7857142857142857,925.65,1234.2,25.0,0.25000000000000006,3,Random Forest Balanced,0.5399999999999998,1,0.677629168672066
194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,2024-05,2024-06,2024-08,4561.45,5,55.0,1,31,28280.989999999998,2.2142857142857144,1.3158151720349998,0.7142857142857143,912.29,1303.27,30.0,0.2999992326992872,180,Random Forest Balanced,0.5399999999999998,1,0.6771275809321067
673058,Cough Syrup,Pharmacy,Balan-Madan,2024-07,2024-08,2024-10,6891.84,9,20.0,1,47,35990.72,2.9375,1.0134451504070943,0.75,765.76,957.2,20.0,0.20000000000000004,365,Random Forest Balanced,0.5399999999999998,1,0.6761270642192612
114414,Vitamins,Pharmacy,Kara-Golla,2024-06,2024-07,2024-09,6656.48,8,20.0,1,24,19969.44,1.6,1.1764049351429,0.5333333333333333,832.06,1040.07,20.0,0.19999615410501217,365,Random Forest Balanced,0.5399999999999998,1,0.6758179969475786
51036,Baby Food,Baby Care,Karnik PLC,2024-07,2024-08,2024-10,5589.66,6,38.0,1,60,55896.6,3.75,0.9160300819902755,0.8125,931.61,1330.87,30.0,0.29999924861181027,365,Random Forest Balanced,0.5399999999999998,1,0.6748307403363721
305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,2024-07,2024-08,2024-10,8819.91,9,9.0,1,34,33319.66,2.125,1.0147698189575447,0.6875,979.99,1633.32,40.0,0.4000012244997918,180,Random Forest Balanced,0.5399999999999998,1,0.6738875498934518
256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",2024-06,2024-07,2024-09,4532.7,5,54.0,1,31,28102.739999999998,2.066666666666667,1.5242941229344247,0.5333333333333333,906.54,1394.68,35.0,0.3500014340207073,365,Random Forest Balanced,0.5399999999999998,1,0.6735421704558594
561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,2024-05,2024-06,2024-08,4373.9,5,58.0,1,24,20994.72,1.7142857142857142,1.1308608021530122,0.7142857142857143,874.78,1249.69,30.0,0.3000024005953477,180,Random Forest Balanced,0.5399999999999998,1,0.6714721760706888
256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",2024-07,2024-08,2024-10,10878.48,12,3.0,1,33,29915.82,2.0625,1.4756051193729163,0.5625,906.54,1394.68,35.0,0.3500014340207073,365,Random Forest Balanced,0.5399999999999998,1,0.6678663101148572
114414,Vitamins,Pharmacy,Kara-Golla,2024-05,2024-06,2024-08,4160.299999999999,5,65.0,1,24,19969.44,1.7142857142857142,1.1074726752817545,0.5714285714285714,832.06,1040.07,20.0,0.19999615410501217,365,Random Forest Balanced,0.5399999999999998,1,0.6636573509775475
741341,Eggs,Dairy & Breakfast,Prasad LLC,2024-06,2024-07,2024-09,5543.04,6,37.0,1,13,12009.92,0.8666666666666667,1.564342742623555,0.3333333333333333,923.84,1154.8,20.0,0.19999999999999993,7,Random Forest Balanced,0.5399999999999998,1,0.6592464656495145
832348,Biscuits,Snacks & Munchies,Jani-Ram,2024-06,2024-07,2024-09,4157.15,5,62.0,1,29,24111.469999999998,1.9333333333333333,1.0612305564145073,0.6,831.43,1279.12,35.0,0.3499984364250422,90,Random Forest Balanced,0.5399999999999998,1,0.6555628360157196
684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",2024-05,2024-06,2024-08,5823.6,8,36.0,1,26,18926.7,1.8571428571428572,1.134552701106709,0.5714285714285714,727.95,1119.92,35.0,0.34999821415815413,365,Random Forest Balanced,0.5399999999999998,1,0.6544089511041263
883013,Eggs,Dairy & Breakfast,Chahal Group,2024-06,2024-07,2024-09,4949.4,5,42.0,1,36,35635.68,2.4,0.7999255917777305,0.8,989.88,1237.35,20.0,0.19999999999999996,7,Random Forest Balanced,0.5399999999999998,1,0.6533976522716625
707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",2024-07,2024-08,2024-10,6567.2,8,23.0,1,39,32015.1,2.4375,0.885859400274428,0.6875,820.9,1262.92,35.0,0.3499984163684161,365,Random Forest Balanced,0.5399999999999998,1,0.6490263852332165
435929,Toilet Cleaner,Household Care,Memon Ltd,2024-06,2024-07,2024-09,5998.23,7,30.0,1,27,23136.03,1.8,1.0951230673435135,0.6,856.89,1142.52,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.646798918368338
112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",2024-07,2024-08,2024-10,10535.76,12,5.0,1,35,30729.300000000003,2.1875,0.9176129932832123,0.6875,877.98,1350.74,35.0,0.3500007403349275,365,Random Forest Balanced,0.5399999999999998,1,0.6462148354369157
120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,2024-05,2024-06,2024-08,5580.24,8,41.0,1,41,28598.73,2.9285714285714284,0.9608165504881471,0.7142857142857143,697.53,820.62,15.0,0.14999634422753533,365,Random Forest Balanced,0.5399999999999998,1,0.6460066245356351
