product_id,product_name,category,brand,cutoff_month,target_start_month,target_end_month,future_3m_revenue,future_3m_quantity,future_revenue_rank,high_future_performance,hist_total_quantity,hist_total_revenue,hist_mean_monthly_quantity,hist_demand_cv,hist_sales_frequency,price,mrp,margin_percentage,discount_rate,shelf_life_days,best_model,classification_threshold,predicted_high_performance,probability_high_performance
11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,2024-05,2024-06,2024-08,635.8,5,212.0,0,19,2416.04,1.3571428571428572,1.2127246365553255,0.6428571428571429,127.16,169.55,25.0,0.25001474491300507,3,Random Forest Balanced,0.5399999999999998,0,0.0034134615384615384
243235,Cat Food,Pet Care,Batta Inc,2024-06,2024-07,2024-09,1308.3600000000001,12,172.0,0,32,3488.9600000000005,2.1333333333333333,1.1186577176624288,0.6,109.03,167.74,35.0,0.35000596160724934,365,Random Forest Balanced,0.5399999999999998,0,0.003542074363992172
760684,Rice,Grocery & Staples,Kanda-Gupta,2024-06,2024-07,2024-09,358.0,5,232.0,0,29,2076.3999999999996,1.9333333333333333,1.2125133199452591,0.5333333333333333,71.6,84.24,15.0,0.15004748338081672,365,Random Forest Balanced,0.5399999999999998,0,0.0035476190476190477
455755,Detergent,Household Care,Mangal-Sathe,2024-07,2024-08,2024-10,264.54,6,235.0,0,31,1366.7900000000002,1.9375,1.1224076000602055,0.5,44.09,58.79,25.0,0.25004252423881607,365,Random Forest Balanced,0.5399999999999998,0,0.0036025641025641026
455755,Detergent,Household Care,Mangal-Sathe,2024-05,2024-06,2024-08,484.99,11,223.0,0,26,1146.3400000000001,1.8571428571428572,1.1345527011067091,0.5,44.09,58.79,25.0,0.25004252423881607,365,Random Forest Balanced,0.5399999999999998,0,0.0036025641025641026
196719,Bananas,Fruits & Vegetables,Yogi Group,2024-06,2024-07,2024-09,1957.5,9,138.0,0,18,3915.0,1.2,1.1001442906807544,0.5333333333333333,217.5,290.0,25.0,0.25,3,Random Forest Balanced,0.5399999999999998,0,0.0036780782508630608
771228,Pet Treats,Pet Care,Raja and Sons,2024-05,2024-06,2024-08,748.6200000000001,9,203.0,0,27,2245.86,1.9285714285714286,1.0850699548906682,0.5714285714285714,83.18,127.97,35.0,0.3500039071657419,365,Random Forest Balanced,0.5399999999999998,0,0.003716067037984846
298985,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",2024-07,2024-08,2024-10,2388.88,13,124.0,0,25,4594.0,1.5625,1.2793331596317408,0.625,183.76,229.7,20.0,0.2,365,Random Forest Balanced,0.5399999999999998,0,0.0037839366515837105
298985,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",2024-06,2024-07,2024-09,3123.92,17,100.0,0,18,3307.68,1.2,1.1868993886299541,0.6,183.76,229.7,20.0,0.2,365,Random Forest Balanced,0.5399999999999998,0,0.0037840909090909093
658389,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",2024-07,2024-08,2024-10,610.2,4,214.0,0,25,3813.7500000000005,1.5625,0.933866514372727,0.6875,152.55,234.69,35.0,0.3499936085900549,90,Random Forest Balanced,0.5399999999999998,0,0.003833333333333334
133542,Detergent,Household Care,Edwin-Lall,2024-06,2024-07,2024-09,205.46999999999997,3,244.0,0,13,890.3699999999999,0.8666666666666667,1.502322800011813,0.4,68.49,91.32,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,0,0.0038888888888888883
771228,Pet Treats,Pet Care,Raja and Sons,2024-07,2024-08,2024-10,831.8000000000001,10,201.0,0,31,2578.5800000000004,1.9375,1.0738915911287563,0.5625,83.18,127.97,35.0,0.3500039071657419,365,Random Forest Balanced,0.5399999999999998,0,0.004026626044196026
9436,Toothpaste,Personal Care,Naidu PLC,2024-05,2024-06,2024-08,265.29,3,240.0,0,35,3095.05,2.5,0.8978607053178382,0.6428571428571429,88.43,136.05,35.0,0.3500183755972069,365,Random Forest Balanced,0.5399999999999998,0,0.00409072860829859
300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",2024-07,2024-08,2024-10,133.05,3,245.0,0,16,709.6,1.0,1.1547005383792515,0.5,44.35,63.36,30.0,0.30003156565656564,180,Random Forest Balanced,0.5399999999999998,0,0.004114219114219115
300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",2024-06,2024-07,2024-09,266.1,6,239.0,0,13,576.5500000000001,0.8666666666666667,1.2231909546676376,0.4666666666666667,44.35,63.36,30.0,0.30003156565656564,180,Random Forest Balanced,0.5399999999999998,0,0.004252136752136751
313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",2024-05,2024-06,2024-08,1366.0,10,164.0,0,30,4098.0,2.142857142857143,1.2529623018728577,0.5714285714285714,136.6,210.15,35.0,0.3499881037354271,90,Random Forest Balanced,0.5399999999999998,0,0.004261904761904762
689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,2024-06,2024-07,2024-09,419.58,9,230.0,0,42,1958.0399999999997,2.8,1.1705820734448968,0.6666666666666666,46.62,77.7,40.0,0.4000000000000001,180,Random Forest Balanced,0.5399999999999998,0,0.004434931506849315
33955,Frozen Pizza,Instant & Frozen Food,Baral Group,2024-07,2024-08,2024-10,1488.6399999999999,8,162.0,0,25,4652.0,1.5625,1.44,0.4375,186.08,310.13,40.0,0.3999935510914777,180,Random Forest Balanced,0.5399999999999998,0,0.004510689082606891
700048,Dish Soap,Household Care,Khalsa-Bhavsar,2024-05,2024-06,2024-08,282.56,2,239.0,0,29,4097.12,2.0714285714285716,0.9555185192976395,0.7857142857142857,141.28,188.37,25.0,0.24998672824759782,365,Random Forest Balanced,0.5399999999999998,0,0.004642857142857143
473647,Toothpaste,Personal Care,Ben-Ravi,2024-07,2024-08,2024-10,172.2,4,242.0,0,25,1076.25,1.5625,0.933866514372727,0.625,43.05,66.23,35.0,0.34999245055110983,365,Random Forest Balanced,0.5399999999999998,0,0.004666666666666667
654297,Potatoes,Fruits & Vegetables,Chandran-Dass,2024-07,2024-08,2024-10,53.0,4,249.0,0,32,424.0,2.0,1.0954451150103321,0.625,13.25,17.67,25.0,0.2501414827391059,3,Random Forest Balanced,0.5399999999999998,0,0.004761904761904762
